11A1304: Gondomar;4400;1187;x x;2318;x x;456;65;3;371;
11A1306: Maia;4343;879;x x;2603;x x;471;49;9;332;
11A1308: Matosinhos;6331;1398;x x;3792;x x;627;60;14;440;
11A0113: Oliveira de Azeméis;1439;434;x x;598;x x;257;25;10;115;
11A1310: Paredes;2094;577;x x;1000;x x;299;33;6;179;
11A1312: Porto;16056;2816;x x;9768;x x;1775;275;35;1384;
11A1313: Póvoa de Varzim;1699;498;x x;1029;x x;116;13;4;39;
11A0109: Santa Maria da Feira;3664;1054;x x;1910;x x;456;60;17;167;
11A1314: Santo Tirso;1573;466;x x;632;x x;327;28;9;111;
11A0116: São João da Madeira;837;268;x x;369;x x;136;19;4;41;
11A1318: Trofa;965;248;x x;491;x x;96;? ?;? ?;118;
11A0119: Vale de Cambra;327;96;x x;158;x x;55;4;- -;14;
11A1315: Valongo;2259;703;x x;1211;x x;205;18;7;115;
11A1316: Vila do Conde;2264;523;x x;1208;x x;225;24;5;279;
11A1317: Vila Nova de Gaia;9535;2314;x x;5915;x x;633;110;47;513;
11B: Alto Tâmega;3334;774;x x;1170;x x;1157;39;12;182;
11B1702: Boticas;218;42;x x;69;x x;98;? ?;? ?;? ?;
11B1703: Chaves;1246;342;x x;518;x x;290;14;8;74;
11B1706: Montalegre;572;81;x x;137;x x;329;5;- -;20;
11B1709: Ribeira de Pena;211;29;x x;61;x x;103;? ?;- -;? ?;
11B1712: Valpaços;603;167;x x;199;x x;189;? ?;? ?;38;
11B1713: Vila Pouca de Aguiar;484;113;x x;186;x x;148;? ?;? ?;29;
11C: Tâmega e Sousa;10313;2863;x x;4474;x x;2032;120;27;797;
11C1301: Amarante;1408;398;x x;638;x x;272;? ?;? ?;92;
11C1302: Baião;435;153;x x;154;x x;118;- -;- -;10;
11C0106: Castelo de Paiva;286;94;x x;116;x x;54;? ?;? ?;13;
11C0305: Celorico de Basto;348;84;x x;109;x x;137;? ?;? ?;15;
11C1804: Cinfães;445;145;x x;195;x x;86;? ?;? ?;11;
11C1303: Felgueiras;1676;406;x x;765;x x;330;? ?;? ?;156;
11C1305: Lousada;1047;280;x x;460;x x;186;11;- -;110;
11C1307: Marco de Canaveses;1196;342;x x;556;x x;212;10;9;67;
11C1309: Paços de Ferreira;1412;405;x x;600;x x;253;? ?;? ?;128;
11C1311: Penafiel;1771;460;x x;780;x x;307;32;5;187;
11C1813: Resende;289;96;x x;101;x x;77;3;4;8;
11D: Douro;5191;1651;x x;2100;x x;1058;75;18;289;
11D1701: Alijó;375;125;x x;125;x x;94;? ?;? ?;23;
11D1801: Armamar;101;32;x x;47;x x;13;? ?;? ?;5;
11D0403: Carrazeda de Ansiães;156;57;x x;74;x x;17;? ?;- -;? ?;
11D0404: Freixo de Espada à Cinta;149;61;x x;54;x x;29;? ?;- -;? ?;
11D1805: Lamego;519;204;x x;214;x x;66;? ?;? ?;30;
11D1704: Mesão Frio;106;54;x x;25;x x;17;? ?;? ?;7;
11D1807: Moimenta da Beira;246;72;x x;122;x x;31;? ?;? ?;15;
11D1707: Murça;190;50;x x;71;x x;62;- -;? ?;? ?;
11D1812: Penedono;59;15;x x;31;x x;? ?;- -;- -;? ?;
11D1708: Peso da Régua;542;197;x x;231;x x;80;? ?;? ?;26;
11D1710: Sabrosa;154;30;x x;72;x x;41;? ?;- -;? ?;
11D1711: Santa Marta de Penaguião;169;44;x x;69;x x;38;4;- -;14;
11D1815: São João da Pesqueira;150;44;x x;69;x x;21;? ?;? ?;12;
11D1818: Sernancelhe;79;20;x x;40;x x;? ?;- -;? ?;5;
11D1819: Tabuaço;103;50;x x;27;x x;20;? ?;- -;? ?;
11D1820: Tarouca;123;46;x x;47;x x;20;4;- -;6;
11D0409: Torre de Moncorvo;422;76;x x;124;x x;183;6;- -;33;
11D0914: Vila Nova de Foz Côa;227;102;x x;77;x x;24;6;5;13;
11D1714: Vila Real;1321;372;x x;581;x x;278;? ?;? ?;69;
11E: Terras de Trás-os-Montes;3555;1000;x x;1546;x x;724;65;9;211;
11E0401: Alfândega da Fé;136;57;x x;57;x x;13;3;- -;6;
11E0402: Bragança;1269;288;x x;576;x x;324;? ?;? ?;58;
11E0405: Macedo de Cavaleiros;451;126;x x;219;x x;62;12;- -;32;
11E0406: Miranda do Douro;253;77;x x;80;x x;68;? ?;? ?;20;
11E0407: Mirandela;653;204;x x;254;x x;137;? ?;? ?;50;
11E0408: Mogadouro;209;69;x x;97;x x;20;? ?;? ?;17;
11E0410: Vila Flor;171;55;x x;93;x x;16;? ?;- -;? ?;
11E0411: Vimioso;178;55;x x;72;x x;36;? ?;? ?;? ?;
11E0412: Vinhais;235;69;x x;98;x x;48;? ?;? ?;15;
16: Centro;63943;15924;16;32631;x x;9812;1121;231;4220;
16B: Oeste;10358;2132;x x;5939;x x;1373;136;31;746;
16B1001: Alcobaça;1666;306;x x;1029;x x;183;21;6;120;
16B1101: Alenquer;1071;258;x x;509;x x;160;? ?;? ?;124;
16B1102: Arruda dos Vinhos;317;59;x x;125;x x;102;5;3;23;
16B1005: Bombarral;393;74;x x;187;x x;72;9;- -;51;
16B1104: Cadaval;409;85;x x;188;x x;72;? ?;? ?;54;
16B1006: Caldas da Rainha;1693;349;x x;986;x x;233;28;4;93;
16B1108: Lourinhã;589;169;x x;320;x x;61;5;3;31;
16B1011: Nazaré;520;91;x x;349;x x;54;? ?;? ?;19;
16B1012: Óbidos;478;64;x x;357;x x;27;? ?;- -;? ?;
16B1014: Peniche;972;151;x x;649;x x;110;12;7;43;
16B1112: Sobral de Monte Agraço;237;63;x x;121;x x;36;5;? ?;? ?;
16B1113: Torres Vedras;2013;463;x x;1119;x x;263;16;3;149;
16D: Região de Aveiro;11281;2766;x x;5393;x x;1918;278;40;886;
16D0101: Águeda;1305;330;x x;632;x x;208;14;6;115;
16D0102: Albergaria-a-Velha;700;163;x x;330;x x;112;? ?;? ?;84;
16D0103: Anadia;854;199;x x;268;x x;246;43;3;95;
16D0105: Aveiro;2596;574;x x;1388;x x;398;62;3;171;
16D0108: Estarreja;980;248;x x;514;x x;107;29;- -;82;
16D0110: Ílhavo;1482;307;x x;661;x x;355;57;8;94;
16D0112: Murtosa;365;101;x x;188;x x;23;? ?;? ?;48;
16D0114: Oliveira do Bairro;728;151;x x;345;x x;157;? ?;? ?;48;
16D0115: Ovar;1493;483;x x;679;x x;181;27;13;110;
16D0117: Sever do Vouga;333;89;x x;145;x x;84;4;- -;11;
16D0118: Vagos;445;121;x x;243;x x;47;? ?;? ?;28;
16E: Região de Coimbra;12616;3246;x x;6627;x x;1666;244;22;809;
16E0601: Arganil;310;86;x x;166;x x;41;3;- -;14;
16E0602: Cantanhede;1376;403;x x;679;x x;168;26;3;97;
16E0603: Coimbra;5086;1273;x x;2822;x x;602;93;12;283;
16E0604: Condeixa-a-Nova;452;121;x x;264;x x;43;? ?;- -;? ?;
16E0605: Figueira da Foz;1495;378;x x;791;x x;173;32;- -;120;
16E0606: Góis;105;20;x x;61;x x;12;4;- -;8;
16E0607: Lousã;414;110;x x;219;x x;44;5;- -;36;
16E0111: Mealhada;490;82;x x;213;x x;131;? ?;? ?;35;
16E0608: Mira;334;95;x x;159;x x;40;4;- -;36;
16E0609: Miranda do Corvo;276;72;x x;145;x x;36;? ?;? ?;20;
16E0610: Montemor-o-Velho;554;173;x x;265;x x;54;? ?;? ?;51;
16E1808: Mortágua;182;42;x x;92;x x;41;? ?;- -;? ?;
16E0611: Oliveira do Hospital;375;101;x x;160;x x;85;12;- -;17;
16E0612: Pampilhosa da Serra;66;18;x x;25;x x;14;? ?;- -;? ?;
16E0613: Penacova;259;74;x x;113;x x;53;? ?;? ?;14;
16E0614: Penela;173;39;x x;100;x x;22;? ?;? ?;8;
16E0615: Soure;313;91;x x;179;x x;29;? ?;? ?;? ?;
16E0616: Tábua;227;36;x x;121;x x;52;7;- -;11;
16E0617: Vila Nova de Poiares;129;32;x x;53;x x;26;6;- -;12;
16F: Região de Leiria;7856;1686;x x;4452;x x;1005;139;30;543;
16F1002: Alvaiázere;159;18;x x;98;x x;26;? ?;? ?;13;
16F1003: Ansião;270;53;x x;120;x x;69;? ?;? ?;16;
16F1004: Batalha;447;109;x x;276;x x;34;? ?;? ?;24;
16F1007: Castanheira de Pêra;92;20;x x;42;x x;21;? ?;? ?;6;
16F1008: Figueiró dos Vinhos;196;45;x x;82;x x;49;? ?;? ?;11;
16F1009: Leiria;3381;747;x x;1932;x x;410;46;13;232;
16F1010: Marinha Grande;1161;295;x x;620;x x;117;18;5;106;
16F1013: Pedrógão Grande;114;24;x x;52;x x;27;? ?;? ?;4;
16F1015: Pombal;1308;241;x x;753;x x;197;? ?;? ?;77;
16F1016: Porto de Mós;728;134;x x;477;x x;55;5;3;54;
16G: Viseu Dão Lafões;6385;1860;x x;3163;x x;944;87;34;297;
16G0901: Aguiar da Beira;97;15;x x;53;x x;20;3;- -;6;
16G1802: Carregal do Sal;231;73;x x;61;x x;67;? ?;? ?;20;
16G1803: Castro Daire;308;83;x x;158;x x;46;4;- -;17;
16G1806: Mangualde;447;130;x x;238;x x;55;? ?;? ?;21;
16G1809: Nelas;263;71;x x;134;x x;40;3;6;9;
16G1810: Oliveira de Frades;220;59;x x;121;x x;31;6;- -;3;
16G1811: Penalva do Castelo;188;54;x x;87;x x;32;3;- -;12;
16G1814: Santa Comba Dão;224;68;x x;114;x x;25;? ?;? ?;9;
16G1816: São Pedro do Sul;352;94;x x;156;x x;76;4;? ?;? ?;
16G1817: Sátão;227;61;x x;103;x x;38;? ?;? ?;18;
16G1821: Tondela;669;188;x x;328;x x;94;10;5;44;
16G1822: Vila Nova de Paiva;118;32;x x;50;x x;30;3;? ?;? ?;
16G1823: Viseu;2734;881;x x;1382;x x;335;23;14;99;
16G1824: Vouzela;307;51;x x;178;x x;55;7;- -;16;
16H: Beira Baixa;2496;672;x x;1133;x x;476;21;27;167;
16H0502: Castelo Branco;1626;459;x x;747;x x;279;15;24;102;
16H0505: Idanha-a-Nova;401;80;x x;212;x x;77;? ?;3;? ?;
16H0506: Oleiros;90;26;x x;34;x x;17;? ?;- -;? ?;
16H0507: Penamacor;191;51;x x;70;x x;52;3;- -;15;
16H0508: Proença-a-Nova;81;36;x x;23;x x;14;- -;- -;8;
16H0511: Vila Velha de Ródão;107;20;x x;47;x x;37;- -;- -;3;
16I: Médio Tejo;6760;1691;x x;3430;x x;1175;99;22;343;
16I1401: Abrantes;766;240;x x;346;x x;129;13;3;35;
16I1402: Alcanena;433;95;x x;226;x x;93;? ?;? ?;12;
16I1408: Constância;181;33;x x;82;x x;47;? ?;? ?;15;
16I1410: Entroncamento;635;183;x x;379;x x;51;9;3;10;
16I1411: Ferreira do Zêzere;187;32;x x;103;x x;37;? ?;? ?;? ?;
16I1413: Mação;163;32;x x;69;x x;48;4;- -;10;
16I1421: Ourém;1169;240;x x;629;x x;232;15;4;49;
16I1417: Sardoal;96;26;x x;28;x x;27;5;- -;10;
16I0509: Sertã;330;75;x x;147;x x;76;? ?;? ?;26;
16I1418: Tomar;1377;378;x x;618;x x;247;? ?;? ?;106;
16I1419: Torres Novas;1146;295;x x;658;x x;140;? ?;? ?;41;
16I0510: Vila de Rei;98;21;x x;38;x x;33;? ?;- -;? ?;
16I1420: Vila Nova da Barquinha;179;41;x x;107;x x;15;? ?;? ?;12;
16J: Beiras e Serra da Estrela;6191;1871;x x;2494;x x;1255;117;25;429;
16J0902: Almeida;279;54;x x;95;x x;92;6;- -;32;
16J0501: Belmonte;266;91;x x;103;x x;47;4;- -;21;
16J0903: Celorico da Beira;267;91;x x;138;x x;19;? ?;? ?;12;
16J0503: Covilhã;1115;385;x x;442;x x;202;21;7;58;
16J0904: Figueira de Castelo Rodrigo;216;66;x x;75;x x;49;? ?;? ?;21;
16J0905: Fornos de Algodres;100;24;x x;45;x x;21;? ?;- -;? ?;
16J0504: Fundão;749;218;x x;348;x x;137;? ?;? ?;30;
16J0906: Gouveia;358;101;x x;138;x x;77;? ?;? ?;35;
16J0907: Guarda;1013;267;x x;361;x x;262;21;3;99;
16J0908: Manteigas;59;28;x x;25;x x;? ?;? ?;- -;3;
16J0909: Mêda;108;43;x x;32;x x;? ?;? ?;- -;? ?;
16J0910: Pinhel;377;63;x x;109;x x;165;6;7;27;
16J0911: Sabugal;280;73;x x;137;x x;37;7;- -;26;
16J0912: Seia;750;297;x x;349;x x;65;? ?;? ?;26;
16J0913: Trancoso;254;70;x x;97;x x;57;8;- -;22;
17: Área Metropolitana de Lisboa;112104;21648;37;66341;x x;12991;2044;456;8615;
170: Área Metropolitana de Lisboa;112104;21648;37;66341;x x;12991;2044;456;8615;
1701502: Alcochete;567;122;x x;301;x x;79;14;7;44;
1701503: Almada;6946;1498;x x;3872;x x;711;119;17;729;
1701115: Amadora;6894;1417;x x;3985;x x;832;182;29;448;
1701504: Barreiro;3099;831;x x;1607;x x;395;50;13;203;
1701105: Cascais;7068;1433;x x;4034;x x;858;144;21;577;
1701106: Lisboa;38140;5094;x x;25296;x x;4085;560;144;2956;
1701107: Loures;6100;1579;x x;3133;x x;748;153;24;463;
1701109: Mafra;2173;482;x x;1204;x x;223;38;9;217;
1701506: Moita;2062;568;x x;1106;x x;232;23;4;129;
1701507: Montijo;1963;464;x x;1031;x x;253;33;17;165;
1701116: Odivelas;3598;891;x x;1973;x x;489;70;9;166;
1701110: Oeiras;5231;1241;x x;2850;x x;695;100;16;328;
1701508: Palmela;2677;466;x x;1480;x x;376;66;13;276;
1701510: Seixal;4692;1124;x x;2544;x x;570;93;33;328;
1701511: Sesimbra;2056;449;x x;1140;x x;252;23;9;183;
1701512: Setúbal;4407;1027;x x;2291;x x;601;94;20;374;
1701111: Sintra;10829;1928;x x;6754;x x;1161;203;46;737;
1701114: Vila Franca de Xira;3602;1034;x x;1740;x x;431;79;25;292;
18: Alentejo;22132;5535;10;10928;x x;3501;426;111;1631;
181: Alentejo Litoral;3111;687;x x;1565;x x;524;66;16;253;
1811501: Alcácer do Sal;363;95;x x;194;x x;32;? ?;? ?;33;
1811505: Grândola;625;137;x x;309;x x;130;6;5;38;
1810211: Odemira;707;130;x x;344;x x;144;? ?;? ?;73;
1811509: Santiago do Cacém;776;170;x x;388;x x;144;25;5;44;
1811513: Sines;640;155;x x;330;x x;74;13;3;65;
184: Baixo Alentejo;3405;952;x x;1524;x x;628;60;22;219;
1840201: Aljustrel;254;63;x x;99;x x;60;? ?;? ?;21;
1840202: Almodôvar;184;60;x x;63;x x;24;- -;5;32;
1840203: Alvito;134;40;x x;65;x x;? ?;? ?;? ?;7;
1840204: Barrancos;34;18;x x;7;x x;? ?;- -;- -;? ?;
1840205: Beja;935;302;x x;435;x x;116;? ?;? ?;57;
1840206: Castro Verde;144;30;x x;48;x x;48;- -;? ?;? ?;
1840207: Cuba;161;50;x x;76;x x;25;? ?;? ?;6;
1840208: Ferreira do Alentejo;219;50;x x;107;x x;47;? ?;? ?;9;
1840209: Mértola;175;35;x x;66;x x;61;? ?;? ?;8;
1840210: Moura;470;126;x x;229;x x;90;3;3;19;
1840212: Ourique;136;19;x x;54;x x;41;8;- -;14;
1840213: Serpa;342;86;x x;174;x x;61;? ?;- -;? ?;
1840214: Vidigueira;217;73;x x;101;x x;29;? ?;? ?;8;
185: Lezíria do Tejo;8215;1719;x x;4301;x x;1371;135;21;668;
1851403: Almeirim;740;140;x x;391;x x;88;? ?;? ?;107;
1851404: Alpiarça;205;47;x x;94;x x;43;? ?;? ?;15;
1851103: Azambuja;699;147;x x;366;x x;89;? ?;? ?;93;
1851405: Benavente;1433;311;x x;694;x x;272;? ?;? ?;136;
1851406: Cartaxo;585;152;x x;269;x x;103;15;- -;46;
1851407: Chamusca;267;66;x x;108;x x;61;3;- -;29;
1851409: Coruche;586;99;x x;303;x x;118;? ?;? ?;46;
1851412: Golegã;143;29;x x;64;x x;28;? ?;? ?;18;
1851414: Rio Maior;823;165;x x;497;x x;117;15;3;26;
1851415: Salvaterra de Magos;759;150;x x;330;x x;192;? ?;? ?;66;
1851416: Santarém;1975;413;x x;1185;x x;260;24;7;86;
186: Alto Alentejo;3263;958;x x;1540;x x;433;71;22;239;
1861201: Alter do Chão;83;25;x x;47;x x;8;- -;- -;3;
1861202: Arronches;77;18;x x;33;x x;21;- -;? ?;? ?;
1861203: Avis;189;39;x x;97;x x;27;? ?;? ?;16;
1861204: Campo Maior;295;85;x x;146;x x;41;? ?;? ?;14;
1861205: Castelo de Vide;66;24;x x;30;x x;? ?;- -;- -;? ?;
1861206: Crato;68;28;x x;26;x x;8;3;- -;3;
1861207: Elvas;882;251;x x;427;x x;96;? ?;? ?;94;
1861208: Fronteira;58;25;x x;28;x x;? ?;- -;- -;? ?;
1861209: Gavião;89;15;x x;55;x x;10;4;? ?;? ?;
1861210: Marvão;92;26;x x;35;x x;27;? ?;- -;? ?;
1861211: Monforte;80;14;x x;51;x x;9;? ?;- -;? ?;
1861212: Nisa;108;21;x x;55;x x;21;? ?;- -;? ?;
1861213: Ponte de Sor;524;175;x x;206;x x;75;? ?;? ?;47;
1861214: Portalegre;562;194;x x;264;x x;52;5;13;34;
1861215: Sousel;90;18;x x;40;x x;23;4;- -;5;
187: Alentejo Central;4138;1219;x x;1998;x x;545;94;30;252;
1870701: Alandroal;68;15;x x;36;x x;14;- -;- -;3;
1870702: Arraiolos;123;42;x x;52;x x;22;? ?;- -;? ?;
1870703: Borba;113;25;x x;69;x x;14;? ?;- -;? ?;
1870704: Estremoz;296;84;x x;164;x x;34;? ?;? ?;9;
1870705: Évora;1701;506;x x;827;x x;192;37;19;120;
1870706: Montemor-o-Novo;473;126;x x;211;x x;84;? ?;? ?;35;
1870707: Mora;123;42;x x;66;x x;9;? ?;? ?;3;
1870708: Mourão;57;12;x x;35;x x;5;- -;? ?;? ?;
1870709: Portel;95;22;x x;38;x x;18;4;- -;13;
1870710: Redondo;185;50;x x;62;x x;42;9;- -;22;
1870711: Reguengos de Monsaraz;339;112;x x;175;x x;34;? ?;? ?;14;
1870712: Vendas Novas;325;103;x x;146;x x;51;12;? ?;? ?;
1870713: Viana do Alentejo;142;45;x x;60;x x;23;? ?;? ?;8;
1870714: Vila Viçosa;98;35;x x;57;x x;3;? ?;- -;? ?;
15: Algarve;20846;4513;9;12093;x x;2528;376;84;1251;
150: Algarve;20846;4513;9;12093;x x;2528;376;84;1251;
1500801: Albufeira;3446;590;x x;2066;x x;437;94;9;250;
1500802: Alcoutim;124;26;x x;50;x x;35;? ?;- -;? ?;
1500803: Aljezur;358;38;x x;179;x x;101;15;- -;25;
1500804: Castro Marim;209;45;x x;121;x x;25;- -;? ?;? ?;
1500805: Faro;2984;683;x x;1637;x x;430;41;20;173;
1500806: Lagoa;776;180;x x;470;x x;86;7;3;30;
1500807: Lagos;1349;306;x x;769;x x;160;21;3;90;
1500808: Loulé;3436;676;x x;2071;x x;382;76;16;214;
1500809: Monchique;147;22;x x;91;x x;25;? ?;- -;? ?;
1500810: Olhão;1777;495;x x;1032;x x;136;20;7;87;
1500811: Portimão;2412;541;x x;1452;x x;255;33;8;123;
1500812: São Brás de Alportel;344;102;x x;169;x x;46;? ?;? ?;17;
1500813: Silves;1481;319;x x;835;x x;202;30;8;87;
1500814: Tavira;961;223;x x;552;x x;107;17;4;58;
1500815: Vila do Bispo;323;40;x x;239;x x;27;? ?;- -;? ?;
1500816: Vila Real de Santo António;719;227;x x;360;x x;74;9;3;46;
2: Região Autónoma dos Açores;8792;3228;5;3588;x x;944;254;34;744;
20: Região Autónoma dos Açores;8792;3228;5;3588;x x;944;254;34;744;
200: Região Autónoma dos Açores;8792;3228;5;3588;x x;944;254;34;744;
2004301: Angra do Heroísmo;1063;286;x x;556;x x;103;28;? ?;? ?;
2004501: Calheta;62;27;x x;23;x x;7;? ?;- -;? ?;
2004901: Corvo;14;10;x x;? ?;x x;? ?;- -;- -;- -;
2004701: Horta;514;157;x x;233;x x;65;? ?;? ?;39;
2004201: Lagoa;358;146;x x;109;x x;58;13;- -;32;
2004801: Lajes das Flores;36;15;x x;12;x x;5;? ?;? ?;? ?;
2004601: Lajes do Pico;59;24;x x;20;x x;6;3;- -;6;
2004602: Madalena;180;48;x x;92;x x;17;? ?;? ?;20;
2004202: Nordeste;137;53;x x;42;x x;26;6;- -;10;
2004203: Ponta Delgada;3055;1122;x x;1217;x x;395;? ?;? ?;209;
2004204: Povoação;169;65;x x;82;x x;10;4;- -;8;
2004205: Ribeira Grande;1516;667;x x;585;x x;115;? ?;? ?;120;
2004401: Santa Cruz da Graciosa;106;44;x x;50;x x;6;3;- -;3;
2004802: Santa Cruz das Flores;79;31;x x;29;x x;11;? ?;? ?;? ?;
2004603: São Roque do Pico;109;32;x x;49;x x;10;7;- -;11;
2004502: Velas;180;68;x x;73;x x;16;? ?;? ?;12;
2004302: Vila da Praia da Vitória;538;238;x x;204;x x;40;15;? ?;? ?;
2004101: Vila do Porto;183;79;x x;? ?;x x;? ?;3;? ?;11;
2004206: Vila Franca do Campo;283;108;x x;104;x x;30;? ?;? ?;28;
3: Região Autónoma da Madeira;6456;2615;3;2068;x x;1131;113;69;460;
30: Região Autónoma da Madeira;6456;2615;3;2068;x x;1131;113;69;460;
300: Região Autónoma da Madeira;6456;2615;3;2068;x x;1131;113;69;460;
3003101: Calheta;168;73;x x;41;x x;41;? ?;6;? ?;
3003102: Câmara de Lobos;857;393;x x;203;x x;177;30;6;48;
3003103: Funchal;3048;1172;x x;1143;x x;481;41;21;190;
3003104: Machico;561;295;x x;169;x x;56;? ?;? ?;31;
3003105: Ponta do Sol;177;62;x x;52;x x;47;3;8;5;
3003106: Porto Moniz;94;32;x x;24;x x;29;? ?;? ?;? ?;
3003201: Porto Santo;152;72;x x;49;x x;16;5;4;6;
3003107: Ribeira Brava;307;155;x x;101;x x;42;3;3;3;
3003108: Santa Cruz;690;266;x x;213;x x;156;9;6;40;
3003109: Santana;134;43;x x;45;x x;39;? ?;? ?;? ?;
3003110: São Vicente;143;52;x x;26;x x;46;6;5;8;

Crimes registados (N.º) pelas autoridades policiais por Localização geográfica (NUTS - 2013) e Categoria de crime -  Anual - Direcção-Geral da Política de Justiça

Nota(s):
(1) A partir de 1 de janeiro de 2015 entrou em vigor uma nova versão das NUTS (NUTS 2013). Ao nível da NUTS II ocorreu apenas uma alteração de designação em "Lisboa" que passou a ser designada por "Área Metropolitana de Lisboa".

(2) Os valores de 2018 são provisórios. Os totais contemplam os dados da Polícia Judiciária (PJ), da Polícia de Segurança Pública (PSP), da Guarda Nacional Republicana (GNR), da Autoridade Tributária e Aduaneira (AT), da Polícia Municipal (PM), da Polícia Marítima (PM), da Polícia Judiciária Militar (PJM), do Serviço de Estrangeiros e Fronteiras (SEF), da Autoridade de Segurança Alimentar e Económica (ASAE) e incluem crimes de localização desconhecida ou não classificável, registados por entidades que operam a nível nacional - Polícia Judiciária (PJ), Autoridade de Segurança Alimentar e Económica (ASAE), Serviço de Estrangeiros e Fronteiras (SEF), Autoridade Tributária e Aduaneira (AT), Direções Distritais de Finanças (DDF), Direção de Serviços Antifraude (DSAF), Polícia de Segurança Pública (PSP), Direção Nacional da Polícia de Segurança Pública (PSP), Unidade Especial de Polícia, Guarda Nacional Republicana (GNR), Comandos Territoriais, Unidade Nacional de Trânsito, Unidade de Segurança e Honras de Estado, Unidade de Intervenção, Unidade de Controlo Costeiro e Unidade de Ação Fiscal da Guarda Nacional Republicana (GNR).

(3) Os dados estatísticos de 2017 sobre crimes registados pela área tributária da Autoridade Tributária e Aduaneira foram coligidos com base num novo webservice que veio substituir os anteriores formulários de recolha. A informação relativa a crimes contra animais de companhia resulta da entrada em vigor da Lei nº 69/2014 de 29 de agosto. A partir do ano de 2013 a leitura dos dados deverá ter em consideração a Lei nº 56/2012, de 8 de novembro, reorganização administrativa de Lisboa, que reconfigura o mapa de freguesias do concelho de Lisboa, a Lei nº 61/2012, de 5 de dezembro, fixação dos limites territoriais dos municípios de Faro e de Loulé, que alterou os limites das freguesias de Montenegro, São Pedro e Santa Bárbara de Nexe, no município de Faro e da freguesia de Almancil, no município de Loulé e a Lei nº 11-A/2013, de 28 de janeiro, reorganização administrativa do território das freguesias, que criou, com efeitos a partir de 30 de setembro de 2013, a União das Freguesias de Faro por agregação das freguesias 
de Montenegro, São Pedro e Sé, que alterou os limites territoriais dos municípios de Lisboa e de Loures, com a criação da freguesia do Parque das Nações no município de Lisboa e que alterou os municípios de Santarém e da Golegã com a passagem da freguesia de Pombalinho de Santarém para a Golegã.



Última atualização destes dados: 27 de março de 2019


Metainformação associada ao quadro

Crimes registados (N.º) pelas autoridades policiais
Designação;Crimes registados (N.º) pelas autoridades policiais por Localização geográfica (NUTS - 2013) e Categoria de crime -  Anual
